v,vw,o,c,h,l,t,n,timestamp
91751.0,184.2203,184.195,184.2287,184.3,184.17,1704825060000,1042,2024-01-09 18:31:00+00:00
40798.0,184.1961,184.24,184.2,184.24,184.16,1704825120000,748,2024-01-09 18:32:00+00:00
61781.0,184.1234,184.21,184.0597,184.21,184.04,1704825180000,915,2024-01-09 18:33:00+00:00
61248.0,184.0747,184.06,184.06,184.115,184.04,1704825240000,824,2024-01-09 18:34:00+00:00
54500.0,184.1149,184.07,184.175,184.18,184.05,1704825300000,708,2024-01-09 18:35:00+00:00
52487.0,184.1698,184.17,184.19,184.2,184.13,1704825360000,666,2024-01-09 18:36:00+00:00
39454.0,184.2086,184.195,184.21,184.23,184.1944,1704825420000,614,2024-01-09 18:37:00+00:00
54784.0,184.1754,184.21,184.2,184.21,184.13,1704825480000,735,2024-01-09 18:38:00+00:00
42724.0,184.1749,184.2,184.145,184.201,184.14,1704825540000,522,2024-01-09 18:39:00+00:00
31165.0,184.1469,184.15,184.145,184.16,184.13,1704825600000,494,2024-01-09 18:40:00+00:00
48683.0,184.1371,184.1495,184.18,184.18,184.1,1704825660000,680,2024-01-09 18:41:00+00:00
34713.0,184.1647,184.175,184.15,184.18,184.14,1704825720000,608,2024-01-09 18:42:00+00:00
28657.0,184.1589,184.14,184.16,184.18,184.1303,1704825780000,440,2024-01-09 18:43:00+00:00
49412.0,184.1282,184.165,184.12,184.17,184.085,1704825840000,778,2024-01-09 18:44:00+00:00
49195.0,184.1246,184.115,184.13,184.155,184.092,1704825900000,607,2024-01-09 18:45:00+00:00
53053.0,184.2042,184.13,184.24,184.26,184.121,1704825960000,648,2024-01-09 18:46:00+00:00
45560.0,184.2452,184.24,184.28,184.28,184.225,1704826020000,642,2024-01-09 18:47:00+00:00
91864.0,184.2905,184.2701,184.3232,184.35,184.24,1704826080000,864,2024-01-09 18:48:00+00:00
57666.0,184.3484,184.33,184.3799,184.38,184.32,1704826140000,595,2024-01-09 18:49:00+00:00
73784.0,184.4365,184.37,184.485,184.5,184.35,1704826200000,924,2024-01-09 18:50:00+00:00
50041.0,184.5251,184.48,184.5147,184.56,184.48,1704826260000,677,2024-01-09 18:51:00+00:00
76827.0,184.567,184.51,184.62,184.63,184.5032,1704826320000,868,2024-01-09 18:52:00+00:00
54655.0,184.6088,184.615,184.6001,184.63,184.58,1704826380000,675,2024-01-09 18:53:00+00:00
57383.0,184.6357,184.61,184.69,184.69,184.595,1704826440000,704,2024-01-09 18:54:00+00:00
86135.0,184.6946,184.685,184.66,184.73,184.65,1704826500000,938,2024-01-09 18:55:00+00:00
61769.0,184.5624,184.65,184.565,184.65,184.51,1704826560000,778,2024-01-09 18:56:00+00:00
39016.0,184.5476,184.565,184.5401,184.575,184.525,1704826620000,438,2024-01-09 18:57:00+00:00
44784.0,184.5248,184.545,184.48,184.57,184.47,1704826680000,605,2024-01-09 18:58:00+00:00
42139.0,184.4549,184.47,184.48,184.4889,184.42,1704826740000,498,2024-01-09 18:59:00+00:00
76711.0,184.5879,184.49,184.63,184.65,184.485,1704826800000,795,2024-01-09 19:00:00+00:00
46567.0,184.6245,184.62,184.64,184.65,184.6,1704826860000,510,2024-01-09 19:01:00+00:00
36900.0,184.644,184.6332,184.67,184.68,184.6001,1704826920000,557,2024-01-09 19:02:00+00:00
32603.0,184.6512,184.6638,184.64,184.665,184.635,1704826980000,493,2024-01-09 19:03:00+00:00
23864.0,184.644,184.64,184.64,184.67,184.62,1704827040000,487,2024-01-09 19:04:00+00:00
29377.0,184.6569,184.64,184.6282,184.685,184.62,1704827100000,512,2024-01-09 19:05:00+00:00
27671.0,184.6402,184.63,184.62,184.66,184.61,1704827160000,524,2024-01-09 19:06:00+00:00
50628.0,184.5981,184.61,184.63,184.64,184.57,1704827220000,687,2024-01-09 19:07:00+00:00
49330.0,184.62,184.6374,184.64,184.67,184.595,1704827280000,622,2024-01-09 19:08:00+00:00
37591.0,184.627,184.65,184.61,184.65,184.6,1704827340000,564,2024-01-09 19:09:00+00:00
27182.0,184.6096,184.6199,184.61,184.64,184.5928,1704827400000,513,2024-01-09 19:10:00+00:00
27237.0,184.6076,184.6,184.585,184.63,184.58,1704827460000,555,2024-01-09 19:11:00+00:00
56109.0,184.5488,184.585,184.545,184.6099,184.505,1704827520000,702,2024-01-09 19:12:00+00:00
38393.0,184.4991,184.55,184.46,184.56,184.46,1704827580000,612,2024-01-09 19:13:00+00:00
61125.0,184.501,184.461,184.475,184.535,184.46,1704827640000,611,2024-01-09 19:14:00+00:00
75453.0,184.406,184.48,184.49,184.495,184.33,1704827700000,1061,2024-01-09 19:15:00+00:00
62024.0,184.4057,184.48,184.44,184.48,184.35,1704827760000,812,2024-01-09 19:16:00+00:00
31707.0,184.4737,184.44,184.47,184.508,184.42,1704827820000,556,2024-01-09 19:17:00+00:00
34921.0,184.5056,184.46,184.47,184.55,184.46,1704827880000,607,2024-01-09 19:18:00+00:00
45498.0,184.4291,184.47,184.43,184.47,184.4,1704827940000,625,2024-01-09 19:19:00+00:00
50817.0,184.3799,184.43,184.41,184.43,184.35,1704828000000,612,2024-01-09 19:20:00+00:00
63024.0,184.4446,184.4001,184.485,184.51,184.395,1704828060000,571,2024-01-09 19:21:00+00:00
56067.0,184.5185,184.4829,184.505,184.54,184.481,1704828120000,632,2024-01-09 19:22:00+00:00
31959.0,184.4348,184.5,184.4389,184.5,184.395,1704828180000,549,2024-01-09 19:23:00+00:00
38724.0,184.4265,184.439,184.405,184.45,184.401,1704828240000,581,2024-01-09 19:24:00+00:00
69906.0,184.4078,184.4,184.375,184.45,184.36,1704828300000,740,2024-01-09 19:25:00+00:00
79349.0,184.3021,184.37,184.255,184.37,184.2424,1704828360000,917,2024-01-09 19:26:00+00:00
39926.0,184.2934,184.27,184.265,184.33,184.26,1704828420000,522,2024-01-09 19:27:00+00:00
49637.0,184.2568,184.27,184.23,184.29,184.215,1704828480000,672,2024-01-09 19:28:00+00:00
32061.0,184.2855,184.2382,184.315,184.32,184.23,1704828540000,510,2024-01-09 19:29:00+00:00
60646.0,184.3785,184.3101,184.42,184.42,184.3002,1704828600000,743,2024-01-09 19:30:00+00:00
41173.0,184.379,184.425,184.385,184.425,184.35,1704828660000,608,2024-01-09 19:31:00+00:00
48679.0,184.402,184.3866,184.43,184.43,184.36,1704828720000,530,2024-01-09 19:32:00+00:00
45481.0,184.4868,184.425,184.52,184.545,184.405,1704828780000,653,2024-01-09 19:33:00+00:00
40758.0,184.4999,184.52,184.5,184.525,184.48,1704828840000,622,2024-01-09 19:34:00+00:00
43288.0,184.5288,184.49,184.54,184.56,184.49,1704828900000,622,2024-01-09 19:35:00+00:00
33386.0,184.4972,184.545,184.49,184.55,184.45,1704828960000,602,2024-01-09 19:36:00+00:00
36757.0,184.509,184.48,184.53,184.54,184.4701,1704829020000,613,2024-01-09 19:37:00+00:00
39218.0,184.5455,184.54,184.57,184.57,184.51,1704829080000,590,2024-01-09 19:38:00+00:00
49744.0,184.5386,184.56,184.54,184.5681,184.52,1704829140000,668,2024-01-09 19:39:00+00:00
57914.0,184.5501,184.55,184.46,184.59,184.46,1704829200000,824,2024-01-09 19:40:00+00:00
43419.0,184.5077,184.46,184.49,184.56,184.45,1704829260000,623,2024-01-09 19:41:00+00:00
36246.0,184.4765,184.4985,184.49,184.5,184.454,1704829320000,597,2024-01-09 19:42:00+00:00
43336.0,184.4636,184.485,184.45,184.49,184.43,1704829380000,595,2024-01-09 19:43:00+00:00
60505.0,184.4696,184.455,184.495,184.5101,184.42,1704829440000,744,2024-01-09 19:44:00+00:00
43606.0,184.4926,184.495,184.475,184.53,184.475,1704829500000,577,2024-01-09 19:45:00+00:00
70863.0,184.5503,184.475,184.55,184.59,184.465,1704829560000,836,2024-01-09 19:46:00+00:00
46673.0,184.5375,184.54,184.545,184.56,184.51,1704829620000,715,2024-01-09 19:47:00+00:00
71881.0,184.6105,184.56,184.6301,184.66,184.535,1704829680000,841,2024-01-09 19:48:00+00:00
63433.0,184.6083,184.63,184.6,184.65,184.5701,1704829740000,806,2024-01-09 19:49:00+00:00
63743.0,184.6174,184.6,184.605,184.65,184.5613,1704829800000,783,2024-01-09 19:50:00+00:00
37631.0,184.6119,184.61,184.6,184.65,184.58,1704829860000,579,2024-01-09 19:51:00+00:00
53171.0,184.5844,184.6,184.59,184.605,184.545,1704829920000,726,2024-01-09 19:52:00+00:00
39372.0,184.5829,184.585,184.5999,184.62,184.5501,1704829980000,595,2024-01-09 19:53:00+00:00
105571.0,184.6317,184.6,184.6274,184.67,184.6,1704830040000,1189,2024-01-09 19:54:00+00:00
76167.0,184.5644,184.63,184.535,184.63,184.5123,1704830100000,810,2024-01-09 19:55:00+00:00
37099.0,184.5449,184.53,184.5712,184.58,184.51,1704830160000,545,2024-01-09 19:56:00+00:00
48683.0,184.5985,184.575,184.605,184.63,184.56,1704830220000,634,2024-01-09 19:57:00+00:00
45448.0,184.6168,184.61,184.6,184.635,184.5901,1704830280000,566,2024-01-09 19:58:00+00:00
61164.0,184.5855,184.59,184.6102,184.615,184.555,1704830340000,666,2024-01-09 19:59:00+00:00
116576.0,184.6136,184.62,184.6199,184.63,184.59,1704830400000,989,2024-01-09 20:00:00+00:00
90302.0,184.6119,184.62,184.61,184.64,184.5699,1704830460000,952,2024-01-09 20:01:00+00:00
65517.0,184.6107,184.61,184.6001,184.6325,184.58,1704830520000,755,2024-01-09 20:02:00+00:00
70600.0,184.6121,184.6016,184.6116,184.63,184.6,1704830580000,564,2024-01-09 20:03:00+00:00
55863.0,184.6332,184.62,184.645,184.65,184.615,1704830640000,699,2024-01-09 20:04:00+00:00
51962.0,184.6501,184.65,184.5814,184.6867,184.58,1704830700000,649,2024-01-09 20:05:00+00:00
49371.0,184.5643,184.58,184.505,184.6,184.505,1704830760000,695,2024-01-09 20:06:00+00:00
57402.0,184.5525,184.5,184.54,184.5981,184.49,1704830820000,792,2024-01-09 20:07:00+00:00
115694.0,184.4934,184.53,184.5571,184.56,184.425,1704830880000,1184,2024-01-09 20:08:00+00:00
80470.0,184.5734,184.55,184.56,184.61,184.53,1704830940000,814,2024-01-09 20:09:00+00:00
72326.0,184.6389,184.56,184.68,184.6871,184.56,1704831000000,921,2024-01-09 20:10:00+00:00
70587.0,184.6876,184.675,184.681,184.71,184.665,1704831060000,847,2024-01-09 20:11:00+00:00
61456.0,184.6112,184.68,184.6,184.685,184.571,1704831120000,808,2024-01-09 20:12:00+00:00
64217.0,184.5828,184.6,184.605,184.625,184.56,1704831180000,779,2024-01-09 20:13:00+00:00
62871.0,184.6162,184.6,184.6001,184.66,184.58,1704831240000,806,2024-01-09 20:14:00+00:00
74971.0,184.6546,184.609,184.66,184.69,184.6,1704831300000,932,2024-01-09 20:15:00+00:00
54482.0,184.698,184.6702,184.6829,184.73,184.6646,1704831360000,763,2024-01-09 20:16:00+00:00
49623.0,184.7381,184.685,184.75,184.77,184.685,1704831420000,758,2024-01-09 20:17:00+00:00
84129.0,184.6951,184.745,184.7,184.745,184.6635,1704831480000,1034,2024-01-09 20:18:00+00:00
90725.0,184.7395,184.7,184.77,184.785,184.69,1704831540000,988,2024-01-09 20:19:00+00:00
92528.0,184.7846,184.77,184.81,184.81,184.755,1704831600000,1038,2024-01-09 20:20:00+00:00
95287.0,184.8364,184.81,184.87,184.8722,184.789,1704831660000,1033,2024-01-09 20:21:00+00:00
85158.0,184.8738,184.87,184.85,184.9,184.835,1704831720000,976,2024-01-09 20:22:00+00:00
85258.0,184.7864,184.85,184.77,184.85,184.74,1704831780000,1086,2024-01-09 20:23:00+00:00
60079.0,184.7071,184.775,184.672,184.775,184.665,1704831840000,814,2024-01-09 20:24:00+00:00
45029.0,184.7153,184.675,184.73,184.755,184.67,1704831900000,782,2024-01-09 20:25:00+00:00
57866.0,184.7863,184.725,184.765,184.825,184.725,1704831960000,799,2024-01-09 20:26:00+00:00
55129.0,184.7589,184.75,184.81,184.8117,184.71,1704832020000,788,2024-01-09 20:27:00+00:00
37920.0,184.8186,184.8009,184.8206,184.845,184.8,1704832080000,525,2024-01-09 20:28:00+00:00
51573.0,184.7879,184.83,184.78,184.84,184.755,1704832140000,781,2024-01-09 20:29:00+00:00
57519.0,184.7767,184.78,184.76,184.81,184.74,1704832200000,786,2024-01-09 20:30:00+00:00
46761.0,184.7337,184.75,184.77,184.77,184.69,1704832260000,845,2024-01-09 20:31:00+00:00
54524.0,184.7928,184.76,184.785,184.84,184.73,1704832320000,809,2024-01-09 20:32:00+00:00
45057.0,184.7989,184.78,184.8099,184.83,184.745,1704832380000,701,2024-01-09 20:33:00+00:00
67295.0,184.7675,184.8,184.77,184.815,184.735,1704832440000,943,2024-01-09 20:34:00+00:00
55769.0,184.7882,184.76,184.82,184.83,184.7403,1704832500000,776,2024-01-09 20:35:00+00:00
84657.0,184.7725,184.83,184.78,184.84,184.73,1704832560000,1018,2024-01-09 20:36:00+00:00
56163.0,184.759,184.78,184.745,184.8,184.725,1704832620000,801,2024-01-09 20:37:00+00:00
74055.0,184.7332,184.75,184.735,184.76,184.72,1704832680000,939,2024-01-09 20:38:00+00:00
70679.0,184.711,184.73,184.735,184.7499,184.685,1704832740000,882,2024-01-09 20:39:00+00:00
87095.0,184.7064,184.74,184.67,184.77,184.665,1704832800000,1051,2024-01-09 20:40:00+00:00
173527.0,184.6086,184.679,184.59,184.68,184.56,1704832860000,1954,2024-01-09 20:41:00+00:00
85898.0,184.5913,184.58,184.63,184.65,184.54,1704832920000,1015,2024-01-09 20:42:00+00:00
61510.0,184.5877,184.63,184.58,184.64,184.555,1704832980000,802,2024-01-09 20:43:00+00:00
61506.0,184.6291,184.57,184.6401,184.68,184.565,1704833040000,898,2024-01-09 20:44:00+00:00
104166.0,184.6381,184.64,184.645,184.69,184.57,1704833100000,1265,2024-01-09 20:45:00+00:00
62845.0,184.6595,184.64,184.65,184.69,184.63,1704833160000,866,2024-01-09 20:46:00+00:00
49454.0,184.6604,184.655,184.595,184.7,184.585,1704833220000,854,2024-01-09 20:47:00+00:00
75766.0,184.6101,184.6,184.635,184.65,184.57,1704833280000,999,2024-01-09 20:48:00+00:00
92774.0,184.6299,184.639,184.595,184.6871,184.59,1704833340000,1074,2024-01-09 20:49:00+00:00
255967.0,184.5344,184.6,184.62,184.68,184.41,1704833400000,3004,2024-01-09 20:50:00+00:00
188534.0,184.6932,184.62,184.723,184.75,184.57,1704833460000,2000,2024-01-09 20:51:00+00:00
158504.0,184.7672,184.72,184.7663,184.84,184.71,1704833520000,1916,2024-01-09 20:52:00+00:00
180222.0,184.829,184.76,184.88,184.89,184.75,1704833580000,2115,2024-01-09 20:53:00+00:00
354796.0,184.9426,184.88,184.97,185.02,184.85,1704833640000,3764,2024-01-09 20:54:00+00:00
386181.0,185.0702,184.98,185.12,185.13,184.975,1704833700000,3809,2024-01-09 20:55:00+00:00
1138547.0,184.7094,185.1139,185.069,185.15,184.975,1704833760000,2226,2024-01-09 20:56:00+00:00
297328.0,185.0268,185.065,185.005,185.1,184.96,1704833820000,2850,2024-01-09 20:57:00+00:00
411795.0,185.0611,185.01,185.075,185.09,185.01,1704833880000,3652,2024-01-09 20:58:00+00:00
1289782.0,185.0648,185.08,185.13,185.14,184.97,1704833940000,9926,2024-01-09 20:59:00+00:00
346394.0,185.1374,185.14,185.14,185.15,185.03,1704834000000,236,2024-01-09 21:00:00+00:00
3500.0,185.1003,185.11,185.085,185.12,185.08,1704834060000,82,2024-01-09 21:01:00+00:00
3336.0,185.1063,185.09,185.14,185.14,185.09,1704834120000,51,2024-01-09 21:02:00+00:00
4734.0,185.1347,185.12,185.15,185.16,185.12,1704834180000,49,2024-01-09 21:03:00+00:00
53213.0,185.1412,185.14,185.16,185.16,185.14,1704834240000,36,2024-01-09 21:04:00+00:00
1569.0,185.16,185.15,185.16,185.16,185.15,1704834300000,44,2024-01-09 21:05:00+00:00
5808.0,185.1444,185.16,185.14,185.16,185.14,1704834360000,75,2024-01-09 21:06:00+00:00
6138.0,185.3189,185.14,185.16,185.56,185.14,1704834420000,47,2024-01-09 21:07:00+00:00
2470.0,185.1444,185.16,185.16,185.16,185.14,1704834480000,32,2024-01-09 21:08:00+00:00
3378.0,185.157,185.15,185.18,185.18,185.15,1704834540000,44,2024-01-09 21:09:00+00:00
1442.0,185.1612,185.16,185.17,185.17,185.16,1704834600000,36,2024-01-09 21:10:00+00:00
802.0,185.157,185.16,185.15,185.16,185.15,1704834660000,31,2024-01-09 21:11:00+00:00
867.0,185.1413,185.1408,185.14,185.1408,185.14,1704834720000,21,2024-01-09 21:12:00+00:00
432.0,185.1481,185.14,185.1599,185.1599,185.14,1704834780000,20,2024-01-09 21:13:00+00:00
3121.0,185.1407,185.14,185.14,185.14,185.14,1704834840000,42,2024-01-09 21:14:00+00:00
1650.0,185.1401,185.14,185.14,185.14,185.14,1704834960000,29,2024-01-09 21:16:00+00:00
3755.0,185.1508,185.15,185.17,185.17,185.15,1704835020000,46,2024-01-09 21:17:00+00:00
3950.0,185.1799,185.1799,185.18,185.18,185.1799,1704835080000,16,2024-01-09 21:18:00+00:00
1411.0,185.1779,185.17,185.17,185.19,185.17,1704835140000,15,2024-01-09 21:19:00+00:00
237.0,185.1779,185.17,185.17,185.17,185.17,1704835200000,22,2024-01-09 21:20:00+00:00
197.0,185.1782,185.18,185.18,185.18,185.18,1704835260000,19,2024-01-09 21:21:00+00:00
1104.0,185.19,185.17,185.2,185.2,185.17,1704835320000,22,2024-01-09 21:22:00+00:00
566.0,185.1729,185.17,185.17,185.17,185.17,1704835380000,34,2024-01-09 21:23:00+00:00
1249.0,185.1711,185.17,185.18,185.18,185.17,1704835440000,21,2024-01-09 21:24:00+00:00
1015.0,185.1676,185.17,185.16,185.17,185.16,1704835500000,37,2024-01-09 21:25:00+00:00
1537.0,185.1707,185.16,185.19,185.19,185.16,1704835560000,37,2024-01-09 21:26:00+00:00
338.0,185.1428,185.14,185.14,185.14,185.14,1704835740000,22,2024-01-09 21:29:00+00:00
246.0,185.1404,185.14,185.14,185.14,185.14,1704835800000,15,2024-01-09 21:30:00+00:00
2251.0,185.1374,185.14,185.14,185.14,185.14,1704835860000,41,2024-01-09 21:31:00+00:00
195.0,185.1223,185.1203,185.1203,185.1203,185.1203,1704835920000,16,2024-01-09 21:32:00+00:00
5854.0,185.1484,185.14,185.14,185.23,185.14,1704836040000,83,2024-01-09 21:34:00+00:00
2806.0,185.1397,185.14,185.14,185.14,185.14,1704836100000,37,2024-01-09 21:35:00+00:00
5676.0,185.145,185.14,185.19,185.19,185.14,1704836220000,21,2024-01-09 21:37:00+00:00
314.0,185.1601,185.15,185.15,185.15,185.15,1704836280000,19,2024-01-09 21:38:00+00:00
606.0,185.1861,185.18,185.19,185.19,185.18,1704836340000,27,2024-01-09 21:39:00+00:00
674.0,185.1759,185.1999,185.17,185.1999,185.17,1704836520000,19,2024-01-09 21:42:00+00:00
1950.0,185.1724,185.17,185.19,185.19,185.17,1704836640000,20,2024-01-09 21:44:00+00:00
463.0,185.1823,185.18,185.19,185.19,185.18,1704836820000,13,2024-01-09 21:47:00+00:00
304.0,185.1862,185.18,185.18,185.18,185.18,1704836940000,31,2024-01-09 21:49:00+00:00
226.0,185.1912,185.19,185.19,185.19,185.19,1704837000000,19,2024-01-09 21:50:00+00:00
312.0,185.1935,185.2,185.2,185.2,185.2,1704837060000,30,2024-01-09 21:51:00+00:00
318.0,185.1805,185.18,185.18,185.18,185.18,1704837120000,9,2024-01-09 21:52:00+00:00
350977.0,185.14,185.19,185.19,185.19,185.19,1704837180000,20,2024-01-09 21:53:00+00:00
564.0,185.1835,185.18,185.18,185.18,185.18,1704837240000,20,2024-01-09 21:54:00+00:00
772.0,185.199,185.2,185.2,185.2,185.2,1704837360000,40,2024-01-09 21:56:00+00:00
900.0,185.2003,185.2001,185.2,185.2001,185.2,1704837420000,15,2024-01-09 21:57:00+00:00
274.0,185.2049,185.21,185.21,185.21,185.21,1704837480000,24,2024-01-09 21:58:00+00:00
967.0,185.229,185.23,185.23,185.23,185.23,1704837540000,22,2024-01-09 21:59:00+00:00
468.0,185.199,185.2,185.2,185.2,185.2,1704837720000,26,2024-01-09 22:02:00+00:00
269.0,185.1951,185.2,185.2,185.2,185.2,1704837840000,18,2024-01-09 22:04:00+00:00
1479.0,185.5262,185.2,185.21,185.21,185.2,1704837900000,17,2024-01-09 22:05:00+00:00
682.0,186.6233,185.2107,185.21,185.2107,185.21,1704838020000,20,2024-01-09 22:07:00+00:00
929.0,185.2103,185.21,185.21,185.21,185.21,1704838080000,20,2024-01-09 22:08:00+00:00
657.0,185.214,185.22,185.22,185.22,185.22,1704838200000,25,2024-01-09 22:10:00+00:00
826.0,185.212,185.2,185.22,185.22,185.2,1704838260000,33,2024-01-09 22:11:00+00:00
1588.0,185.2202,185.22,185.22,185.22,185.22,1704838320000,37,2024-01-09 22:12:00+00:00
2063.0,185.22,185.22,185.22,185.22,185.22,1704838380000,28,2024-01-09 22:13:00+00:00
120.0,185.2298,185.23,185.23,185.23,185.23,1704838440000,8,2024-01-09 22:14:00+00:00
617.0,185.2212,185.22,185.22,185.22,185.22,1704838500000,17,2024-01-09 22:15:00+00:00
604.0,185.2203,185.22,185.22,185.22,185.22,1704838560000,12,2024-01-09 22:16:00+00:00
249.0,185.2176,185.22,185.22,185.22,185.22,1704838740000,23,2024-01-09 22:19:00+00:00
217.0,185.2042,185.2,185.2,185.2,185.2,1704838800000,19,2024-01-09 22:20:00+00:00
1039.0,185.2103,185.21,185.21,185.21,185.21,1704839040000,17,2024-01-09 22:24:00+00:00
340.0,185.2126,185.21,185.21,185.21,185.21,1704839100000,22,2024-01-09 22:25:00+00:00
125.0,185.2105,185.21,185.21,185.21,185.21,1704839280000,14,2024-01-09 22:28:00+00:00
1328.0,185.2112,185.21,185.22,185.22,185.21,1704839520000,13,2024-01-09 22:32:00+00:00
428.0,185.2199,185.22,185.22,185.22,185.22,1704839760000,10,2024-01-09 22:36:00+00:00
1036.0,185.2083,185.21,185.21,185.21,185.21,1704839820000,31,2024-01-09 22:37:00+00:00
263.0,185.2008,185.2,185.2,185.2,185.2,1704839880000,13,2024-01-09 22:38:00+00:00
303.0,185.2198,185.22,185.22,185.22,185.22,1704839940000,15,2024-01-09 22:39:00+00:00
733.0,185.219,185.22,185.22,185.22,185.22,1704840240000,19,2024-01-09 22:44:00+00:00
1056.0,185.2195,185.22,185.22,185.22,185.22,1704840300000,16,2024-01-09 22:45:00+00:00
669.0,185.2217,185.22,185.22,185.22,185.22,1704840360000,20,2024-01-09 22:46:00+00:00
320.0,185.239,185.24,185.24,185.24,185.24,1704840480000,24,2024-01-09 22:48:00+00:00
466.0,185.2442,185.25,185.24,185.25,185.24,1704840600000,21,2024-01-09 22:50:00+00:00
1132.0,185.2523,185.25,185.28,185.28,185.25,1704840780000,30,2024-01-09 22:53:00+00:00
138.0,185.2226,185.22,185.22,185.22,185.22,1704840840000,11,2024-01-09 22:54:00+00:00
215.0,185.244,185.22,185.22,185.22,185.22,1704840900000,19,2024-01-09 22:55:00+00:00
437.0,185.233,185.23,185.23,185.23,185.23,1704841080000,15,2024-01-09 22:58:00+00:00
317.0,185.2309,185.23,185.22,185.23,185.22,1704841200000,13,2024-01-09 23:00:00+00:00
265.0,185.2312,185.23,185.23,185.23,185.23,1704841260000,13,2024-01-09 23:01:00+00:00
